date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017-06-19,175385,162877,155587,151250,150069,151897,161614,176583,194019,207644,217616,222031,228295,232816,230273,228944,228033,227949,224806,220006,214849,211695,205810,191727.0
2017-06-20,181392,172441,165301,162171,160217,161100,168899,182091,197330,210153,219928,224227,230320,234066,231567,229389,230225,230502,224866,219474,213297,209633,206055,192951.0
2017-06-21,182830,173748,166063,162665,160732,160876,168113,180767,195405,208435,217208,222359,229147,233981,231628,230213,230560,229469,224807,220194,214900,210715,207138,194335.0
2017-06-22,183930,173656,165985,161829,160065,160741,168458,181300,195254,208775,217867,223105,230268,234065,231700,230072,231458,231545,226541,221506,215464,210188,206499,194512.0
2017-06-23,186110,175448,166654,161239,159933,159442,166522,178975,191369,205264,215221,220079,225968,230506,226884,221855,220868,219785,215662,211844,205909,197385,191408,180805.0
2017-06-24,175692,167257,159626,153784,150490,148468,146590,147675,155441,168501,180746,187515,193307,197128,197210,193986,190739,189534,188207,186763,185622,185321,186135,178221.0
2017-06-25,169247,160352,151146,146317,142394,140918,138229,135485,141362,150518,159429,166296,170956,177613,181036,177671,174765,170483,168758,168913,170930,175646,182578,175258.0
2017-06-26,165607,156674,149496,145977,145256,146789,157632,172372,186623,199818,208108,211786,216973,220390,217073,214191,214432,215201,211810,208484,203525,200581,197735,185018.0
2017-06-27,176547,166061,158484,154446,152856,154115,162475,175319,189103,202474,209881,211545,215968,218839,214340,210346,209703,210624,206891,204151,200507,197998,195102,181964.0
2017-06-28,172974,163426,155583,152405,151253,151806,160487,172358,185088,197090,203105,205454,208454,210059,204421,199553,199768,200401,196277,194597,191792,189074,188181,175235.0
2017-06-29,167110,157967,151288,147779,146512,147660,154278,164550,175796,183683,189848,191969,194257,196474,191936,187413,187133,187810,185788,183863,182481,182216,181528,169910.0
2017-06-30,162711,153428,147132,143864,143282,144205,152357,163440,173197,182978,188665,190675,192983,193505,187579,182359,181156,180603,178452,177257,177306,176326,174948,164412.0
2017-07-01,160190,152233,144577,141088,138305,137191,136234,137438,145695,156617,165906,169939,171782,171963,168595,161786,156880,156082,155327,156341,157902,160767,163941,156852.0
2017-07-02,147511,139222,132914,128803,126210,125040,124848,122729,127418,136231,145447,150875,154251,157042,157619,152591,149226,147587,148335,151021,154232,160103,168888,162311.0
2017-07-03,152392,143033,137100,133306,133852,136071,146504,159566,171799,183397,190565,194475,199987,202934,199600,195234,194215,194973,193418,192149,190482,188810,187331,174772.0
2017-07-04,166986,158216,152085,148474,146634,147867,156112,167685,180339,191891,200025,204006,209362,211498,208801,204411,203950,204327,202941,200079,196996,194850,192067,179525.0
2017-07-05,171085,162488,154917,151488,150392,152368,160122,172437,184352,196598,204520,207671,212634,214990,211100,206237,205850,206013,203062,200775,197993,196295,193820,180635.0
2017-07-06,172637,162312,155296,151888,150831,152737,161313,172631,184690,195903,203639,206766,210226,210804,204797,199465,198066,198264,195631,193453,191508,191209,189028,176846.0
2017-07-07,169565,160648,153243,151111,149825,150035,158473,170289,182552,195826,202927,205311,209261,210143,204121,196116,193618,193853,190881,188743,187434,186017,183014,171914.0
2017-07-08,164992,155704,148034,143887,142152,140247,139319,141004,150544,163695,174221,179163,180908,182249,178990,171878,167957,165438,166035,166549,168279,170649,171774,162820.0
2017-07-09,153665,145298,138037,133054,131030,129477,128886,126423,131498,140926,150465,156135,159683,163319,164924,160950,157411,156230,157073,158925,162779,168698,176752,168871.0
2017-07-10,158035,148400,141303,139113,138390,140886,152477,166250,182075,194130,203516,207494,212094,215129,211845,207120,205755,206115,202505,200319,197257,196088,194004,180740.0
2017-07-11,170862,161053,153806,150762,148996,150438,159655,171254,186040,198669,207025,211125,216773,219370,216288,212740,212500,212954,210641,208592,205743,203165,202522,189490.0
2017-07-12,179513,168123,159831,156001,154354,155305,163501,175670,189438,203371,213125,218782,225399,228934,226606,224140,223545,223695,220555,217799,215330,212264,210520,198087.0
2017-07-13,187744,175576,166082,162034,159917,161038,168418,179067,193281,208904,217578,223273,229985,235370,233683,231518,231066,231076,226798,223862,219484,216003,213326,201397.0
2017-07-14,190508,180442,170248,164797,162268,162413,171130,182043,195320,208991,217791,223435,229612,233661,230082,226101,224842,223812,219354,215889,211092,206723,203445,190665.0
2017-07-15,183332,173046,164422,158175,154306,152816,151887,152414,160910,173847,187493,192541,196439,200096,200553,196983,193613,192386,189737,188829,187974,187733,187863,178655.0
2017-07-16,168189,158059,149350,144387,141280,138605,136350,134670,140002,148747,159072,166106,172122,178109,181856,179138,176548,175082,174034,175005,176314,180747,189711,182827.0
2017-07-17,171526,160241,152975,149185,147321,148752,160046,172354,188741,204797,214482,218322,224997,229389,227587,224383,225239,224470,220694,215487,210761,209709,207201,194224.0
2017-07-18,184347,174043,165966,161589,159087,161285,168777,180159,194387,208840,218038,222001,228526,232472,230060,227451,226983,226265,222767,219335,214089,212122,207578,194138.0
2017-07-19,185140,174456,167086,163643,159742,160921,169900,180718,193121,208398,216585,221129,225943,228490,225279,221172,220468,220451,216566,212288,208327,205674,203286,189849.0
2017-07-20,179155,168664,160848,156310,153768,155227,164504,175419,188468,201848,210535,214463,219828,222068,218009,214233,213900,213407,209664,205879,202034,199964,197675,184900.0
2017-07-21,176292,167284,158759,154867,153020,154630,163804,175264,187176,199114,207497,211743,215376,216445,211010,204729,203240,203409,200020,197953,195648,193035,190420,178674.0
2017-07-22,171893,162957,153328,148863,145457,143631,144257,146129,154416,166682,179110,184803,186256,187578,186253,181608,177697,175800,175040,175773,176156,178890,180351,169444.0
2017-07-23,160062,150653,142474,137169,134938,132384,132178,130323,135109,143566,152110,158233,162434,166412,168374,165054,162831,160843,161121,163035,164952,171026,179533,171704.0
2017-07-24,161247,151543,143274,140258,138536,140923,152280,164363,176662,190963,199068,203646,209053,213158,209969,204670,202267,202203,199120,195480,190835,190677,188827,175775.0
2017-07-25,167148,157656,150472,146902,144911,144777,152927,163483,174797,187480,194886,199067,203872,207223,204507,201015,199659,199224,196928,194539,191964,192382,191555,179283.0
2017-07-26,170350,160996,153642,150070,147598,149621,160009,171053,182511,194471,201544,206242,211251,214824,212364,208472,207970,208165,205726,203389,200600,200222,197802,184910.0
2017-07-27,175378,164868,156977,152991,151145,152303,161723,172857,184072,198370,208072,214027,220231,225128,222497,218772,218952,218517,216647,213356,209664,208218,204512,191116.0
2017-07-28,182014,170937,162124,157635,155117,156656,165311,176175,187402,201310,211009,217248,223455,226928,223934,218202,216839,215352,211855,208726,204467,201502,197720,185225.0
2017-07-29,177799,168323,159901,154388,151113,148583,149306,149373,156400,169196,181814,188775,193414,196751,196871,194628,190615,189018,187623,187091,185885,187810,188607,179008.0
2017-07-30,168581,158140,150215,145063,141198,138761,137890,134467,138484,147747,156282,163895,171564,177602,181162,179166,176428,174432,172713,172934,173817,180310,187169,177925.0
2017-07-31,166979,155822,148207,143260,141291,142616,153285,163519,175368,189794,199282,205155,211640,216055,213631,210449,209593,209163,206091,201482,196965,197636,194851,180920.0
2017-08-01,172173,162407,155234,151035,148698,150394,159854,171014,185991,200338,209001,214198,218775,220430,217016,211168,209302,208573,205935,202593,199334,200473,199470,185308.0
2017-08-02,173895,162545,154773,150591,148547,149390,157856,168408,183328,197701,207059,213004,218308,222204,220115,214900,213896,213481,211032,206895,204336,205457,203794,190359.0
2017-08-03,177402,165068,157064,152403,149892,150249,159592,169315,183669,198836,209251,216117,222539,227418,224449,220748,220448,220190,217934,213850,211058,211556,209734,196250.0
2017-08-04,182908,169430,160605,155996,153687,154713,163012,172845,187521,202158,212516,219719,227992,232795,230074,224838,224078,222989,220332,216595,212759,211411,208430,196532.0
2017-08-05,184539,173150,163696,157818,153348,150322,150357,150471,156941,170926,182862,190735,196405,200335,200537,197365,195096,193191,191174,189587,188817,191840,190731,180098.0
2017-08-06,170570,160124,151120,145770,142089,139928,138486,135023,137420,145420,154828,161297,168087,173457,177932,175343,174051,172137,170732,170891,171874,180081,185653,176896.0
2017-08-07,165941,155652,147811,143018,141852,143465,152592,162960,177064,192688,201836,208714,214024,219572,218328,214744,213329,213117,210206,205034,201658,204110,199963,186778.0
2017-08-08,174998,163678,155656,151302,148728,149800,157356,165050,176438,189639,198890,203833,207894,210204,207797,202849,201937,201248,198108,194965,192684,196128,192202,179356.0
2017-08-09,167935,155990,149113,145396,143297,143862,151124,160613,171096,182876,189085,194603,198327,200913,198038,192636,190479,190359,188366,185242,183658,185962,181525,168433.0
2017-08-10,159182,148771,142180,138994,137792,137832,145326,153737,162935,173681,179805,183431,187008,189586,186787,181697,180736,180189,180128,178611,177603,183104,179495,167792.0
2017-08-11,157523,148632,142080,138521,137664,138868,146073,154075,163221,172805,180250,183605,188236,192112,189107,183159,181275,181284,180095,179445,178159,182605,178644,166857.0
2017-08-12,157125,148324,141174,136587,134941,132793,134202,135238,141045,152658,163140,168381,170896,172770,171470,166800,163074,161191,160876,161364,163310,171082,169692,158015.0
2017-08-13,149805,141099,133936,129686,126995,125483,125585,122575,123339,131243,141591,148459,153579,156949,159091,156038,153144,152377,152724,153860,156619,166965,169097,159859.0
2017-08-14,150383,141009,134095,130471,128771,130155,137175,144226,153369,165719,173293,178944,184021,188502,188181,185386,183686,184637,183646,181787,179520,185512,179374,166546.0
2017-08-15,158123,148559,141079,136491,133998,132876,134565,134850,137881,147155,155656,161298,166119,169999,172117,168879,166331,164771,164791,166340,167204,177206,177658,167447.0
2017-08-16,157886,148586,141612,137821,135674,136634,144484,154972,164740,178341,187154,193531,199364,203852,203202,198193,196758,195696,194356,191936,190343,196650,192542,179304.0
2017-08-17,167929,156843,149206,145007,142551,142094,148480,156724,166435,180077,189061,195218,200730,206220,205953,201845,200524,200470,199161,196343,194582,200323,194809,182100.0
2017-08-18,170592,159701,151579,146996,145535,145432,152311,161075,170972,184521,193208,200408,205554,210506,210610,205818,204255,203564,201200,197984,194714,200253,193592,180501.0
2017-08-19,170762,160281,151039,146221,143396,141197,141845,142789,147286,158912,168758,174459,178290,183094,183042,180406,177053,174949,174113,172109,173475,182513,178288,168456.0
2017-08-20,159005,149789,141878,137801,134496,132311,131626,130466,131299,140423,148361,154329,158794,163978,167167,165812,163866,162216,161870,163748,166067,177955,179726,171276.0
2017-08-21,160765,150825,143153,139784,138275,139558,149642,161034,173020,186621,196711,203664,209961,216031,215412,212077,210548,209606,207382,203574,200510,206763,199515,185815.0
2017-08-22,173361,161475,153845,149373,147424,147626,155761,167062,177272,190996,201022,208608,215210,219951,218404,214450,213573,212190,208571,204080,201510,208015,198904,183800.0
2017-08-23,172555,162427,154507,150092,147441,148562,156367,168144,178116,191918,200749,207918,213993,219984,218712,214624,213106,212676,209079,205237,203435,209199,199553,185162.0
2017-08-24,173832,163167,155946,151163,149211,148968,157329,167347,177309,191238,199085,205890,212080,216928,215060,211294,210836,209790,208048,203594,200873,208043,197438,183815.0
2017-08-25,172079,161686,154438,150713,147324,148062,156511,167452,177491,190019,198513,205162,210833,215890,213041,207975,207003,206707,204992,200949,199200,205150,194290,180726.0
2017-08-26,170781,161796,153948,148243,145673,144160,144340,146310,150792,162963,174462,179847,184699,188392,188701,184300,181573,179250,178057,176892,178033,186683,179568,169071.0
2017-08-27,160767,150983,143577,138684,136446,134620,135649,135203,135008,142987,151990,158933,163755,166315,168948,164561,160764,159140,159263,159632,163388,177950,176614,166353.0
2017-08-28,156670,147523,141067,138192,137198,140092,151413,165545,178561,192779,202959,208386,212673,215145,210221,201776,197840,197019,194896,192058,192724,202603,190572,176263.0
2017-08-29,164543,154983,148421,144765,143970,144891,154907,169010,179014,191758,199686,205671,209267,210986,204569,197211,194010,193545,190585,187733,189567,198041,185762,171622.0
2017-08-30,159603,150462,144059,141664,141243,142127,152424,165950,177277,187667,194676,201030,204274,206676,200505,192584,191049,190884,189044,186530,189202,196783,184947,171405.0
2017-08-31,160330,150388,144328,141397,140646,142731,152992,166452,178513,188878,195056,199835,203778,205148,199471,191839,190809,190636,188666,186957,188410,197714,186073,173257.0
2017-09-01,160840,151810,144838,142740,141270,142679,152122,165393,173502,185088,190316,195200,199643,202423,197230,190519,188727,188661,186169,183307,184429,191211,177590,165389.0
2017-09-02,158174,150556,143556,140606,137808,135679,136108,138907,142334,154544,164611,169565,172151,175195,173301,167349,163579,162467,161350,161857,165697,177003,167455,156779.0
2017-09-03,148942,140738,133984,129055,126627,125697,126172,127276,126908,135199,145116,150745,155515,159186,161494,156689,152787,151622,152329,153694,159884,174567,169173,159151.0
2017-09-04,149132,141061,136095,133457,132620,135469,147962,164443,173418,185144,192411,198645,204151,206828,202131,198452,198749,199593,196391,193037,193743,201870,188030,173336.0
2017-09-05,164559,155801,149634,146907,145715,147531,157734,173087,181418,192484,199599,206361,211625,215878,211391,208086,207941,207866,204482,200175,201133,208131,192722,176470.0
2017-09-06,167563,158289,151447,148089,146609,148418,158458,173316,182496,195000,202342,207776,213633,216616,211717,208463,208799,209161,205344,200981,201967,208359,192294,177498.0
